LAWS70011, Commercial Applications of Equity
BMSC90019, Defence & Disease: Frontier Technologies
LING90033, Linguistics for Speech Pathology
ARTS90030, Melbourne History Workshop Practicum
ENGL40028, Exploring Joyce's Ulysses
BUSA90270, Mergers and Acquisitions
NURS90137, Medical Oncology Nursing
PSYC40005, Advanced Design and Data Analysis
BUSA90481, Managerial Ethics & Business Environment
BUSA90480, Leadership
BUSA90552, Business Essentials
DNCE90015, Choreography as Research
ACCT90022, Research Methods
SCWK90069, Researching Social Work Practice 1
VETS90079, Veterinary Research Project B
VETS90130, Veterinary Virology
FLTV20011, Gaming and the Writer
MUSI90045, Interpretivist Research in Music Therapy
NURS90147, Haematology Nursing 2
LAWS70259, Medical Ethics
MECM90036, Foundations of Marketing & Communication
NURS90069, Clinical Leadership in Context
VETS90137, Veterinary Bacteriology and Mycology
POPH90206, Health Policy
FLTV10025, Introduction to Screenwriting
ENGR90037, Engineering Capstone Project Part 1
SCWK90049, Supervised Field Placement 1B
VETS30030, Introduction to Professional Practice
PPMN90035, Public Consultation & Policy Negotiation
BMEN90039, Biomedical Eng Management & Regulations
PPMN90007, Public Policy Analysis
EURO30007, Experiencing Italian Foodscapes
GEND30005, Gender Diversity in the Workplace
AGRI30046, Agronomy
ACTL30006, Intermediate Financial Mathematics
HIST20084, Red Empire: The Soviet Union and After
MAST30025, Linear Statistical Models
PADM10001, Consultants and Government
CHEM30016, Reactivity and Mechanism
ELEN90058, Signal Processing
ZOOL30007, Experimental Animal Behaviour
ANCW20023, Ancient Egyptian 3
AGRI30048, Plant Breeding and Genetics
PHYC30018, Quantum Physics
GEOG10001, Famine: The Geography of Scarcity
TRAN90027, Translation Practicum
MUSI20201, Performance 3
LAWS50024, Principles of Public Law
MUSI20200, Practical Music 4
MUSI10221, Practical Music 2
MUSI10220, Practical Music 1
TRAN90010, Translation Internship
MUSI30280, Symphonic Ensembles 2 (Breadth)
MUSI30279, Symphonic Ensembles 1 (Breadth)
MUSI10236, Symphonic Ensembles 2 (Breadth)
MUSI20026, Minor Music Performance 2
MUSI10076, Piano Duo and Duet 1
ABPL30042, Landscape Studio: Urban Open Space
MUSI30051, Minor Music Performance 4
MUSI90192, Studio Teaching 1
MUSI10195, Music Making Laboratory 1
MUSI20025, Minor Music Performance 1
MUSI30050, Minor Music Performance 3
GEOL90022, Practical Earth Science A
LAWS70135, Bargaining at Work
KORE30001, Korean Politics and Society
BIOL10010, Foundational Biology: Life's Complexity
OPTO20004, Perception, Illusions and Art
HIST10016, Europe: From Black Death to New Worlds
CHEM30014, Specialised Topics in Chemistry B
MAST30020, Probability for Inference
SCWK90051, Supervised Field Placement 2B
SCWK90048, Supervised Field Placement 1A
BMEN20002, Anatomy & Physiology for Bioengineering
BCMB30004, Cell Signalling and Neurochemistry
BMEN90032, Biomed Eng Capstone Proj Part 2
ARCH30004, Environmental Design in Housing
ACCT20007, Accounting Information: Risks & Controls
GEOG30029, Geographies of Migration
CRIM20007, Cybercrime and Digital Criminology
AGRI30043, Resource Management Economics
POLS30036, Race, Ethnicity, and Nationalism
SOCI20018, Families, Relationships and Society
HIST20080, Witch-Hunting in European Societies
LAWS20011, Sport and the Law
MUSI30183, String Ensemble 1
MUSI10068, String Ensemble 1
NURS90066, Foundations of Nursing
ENST90042, Environmental Industry Research - 50 Pt2
NURS90059, Nursing Research
MUSI30278, Big Band 2 (Breadth)
MUSI10069, String Ensemble 2
MUSI20091, String Ensemble 1
MUSI30184, String Ensemble 2
MUSI20092, String Ensemble 2
MUSI10061, Symphonic Ensembles 2
MUSI30186, Symphonic Ensembles 2
MUSI30185, Symphonic Ensembles 1
MUSI10060, Symphonic Ensembles 1
MUSI20094, Symphonic Ensembles 2
MUSI20093, Symphonic Ensembles 1
GEOG30022, Riverine Landscapes: Hydrology & Ecology
INDG30003, On Country, On Campus: Wurundjeri
GEOG30001, Geomorphology: Catchment to Coast
GEOG30019, Sustainable Development
GEOG30021, The Disaster Resilient City
NUTR30004, Advanced Topics in Nutrition
PHYC10009, Foundations of Physics
INDG10001, Indigenous Australia
EVSC20007, Modelling the Real World
AGRI30045, Applications in Precision Agriculture
FLTV10023, Introduction to Screenwriting Practices
ENGR10006, Engineering Modelling and Design
ELEN90088, System Optimisation & Machine Learning
CHEN90010, Sustainable Minerals and Recycling
ENGR90035, Graduate Research Internship
MUSI10056, Early Voices 1
DPSS10007, The History of Cool: Fashion & Attitude
FRST20015, Fire in the Australian Landscape
SOCI30015, Work, Labour and Society
MAST30022, Decision Making
ANCW30025, Field Archaeology
SOCI20017, Sexualising Society
NEUR30007, Auditory Neuroscience
KORE10001, Korean 1
ABPL90307, MSD Vocational Placement
FLTV30015, Screen Adaptation
NURS90121, Foundations in Cancer Nursing
ORAL30001, Oral Health Therapy Research
MUSI10052, Brass Ensemble 1
MUSI10053, Brass Ensemble 2
MUSI20074, Brass Ensemble 2
MUSI30168, Brass Ensemble 2
MUSI30167, Brass Ensemble 1
MUSI20073, Brass Ensemble 1
NURS90135, Cancer Nursing Practice 1
NURS90138, Radiation Oncology Nursing
POPH90123, Longitudinal and Correlated Data
ENGL30049, Exploring Irish Literature
POPH90119, Design of Randomised Controlled Trials
LAWS90240, Law and Automation
BCMB30002, Functional Genomics and Bioinformatics
POPH20002, Introduction to Epidemiology
POPH90117, Health Indicators and Health Surveys
POPH90118, Clinical Biostatistics
FRST20015, Fire in the Australian Landscape
SOCI30015, Work, Labour and Society
MAST30022, Decision Making
BIOL10011, Biology: Life's Complexity
ARCH30004, Environmental Design in Housing
NUTR30002, Monitoring Food and Nutrition Intake
ENGL20036, Theatre Histories
DPSS10007, The History of Cool: Fashion & Attitude
EURO30007, Experiencing Italian Foodscapes
GEND30005, Gender Diversity in the Workplace
AGRI30046, Agronomy
ACTL30006, Intermediate Financial Mathematics
SOCI30014, Race and Racism in Australia
ANCW20026, Living and Dying in the Roman World
KORE30001, Korean Politics and Society
BIOL10010, Foundational Biology: Life's Complexity
GEOG30019, Sustainable Development
GEOG30021, The Disaster Resilient City
NUTR30004, Advanced Topics in Nutrition
EVSC20007, Modelling the Real World
FLTV10023, Introduction to Screenwriting Practices
MUSI30272, Research in Context
HPSC20023, Sex and Gender in the Sciences
ACCT20007, Accounting Information: Risks & Controls
PHYC10009, Foundations of Physics
GEOG30029, Geographies of Migration
MAST30026, Metric and Hilbert Spaces
GEOG20002, Landscapes and Environmental Change
SOCI20018, Families, Relationships and Society
ZOOL30009, Field Ecology
SOCI10003, Inequalities: Future Challenges
AGRI30045, Applications in Precision Agriculture
LAWS20011, Sport and the Law
ELEN90096, Hardware Accelerated Computing
GEOG30001, Geomorphology: Catchment to Coast
ANTH20013, Diplomat, Soldier, Spy: The Deep State
CHEM30017, Specialised Topics in Chemistry A
CHEM30014, Specialised Topics in Chemistry B
ANTH20015, Melbourne: Urban Anthropology in Action
GEOG30024, Africa: Environment, Development, People
PUBL90027, The International Publishing Industry
KORE30002, Two Koreas in the World
GEOG20017, Spatial Analysis in Geography
ELEN90055, Control Systems
MUSI30228, Individual Performance Studies 6
NUTR30003, Lifestage Nutrition
AGRI30048, Plant Breeding and Genetics
LAWS30031, Law and Cultural Industries
MAST30028, Numerical Methods & Scientific Computing
INDG10001, Indigenous Australia
PHIL20045, Freedom and Equality Across Borders
CVEN90024, High Rise Structures
PUBL90014, Legal Issues in Arts and Media
PUBL90004, Business and Professional Communications
LAWS70124, International Taxation in the US
NURS90018, Consumer Perspective: Theory & Practice
GEOG20015, Environmental Change & the Human Journey
OPTO20004, Perception, Illusions and Art
HIST10015, Dictators & Democrats: The Modern World
MAST30024, Geometry
EDUC90640, Diversity, Inclusion and Transitions
EDUC90642, Critical Thinking and Curriculum
EDUC90889, Scientific and Environmental Learning
EDUC91049, Language, Literacy & Play-based Learning
EDUC90419, Education Research Methodology
EDUC91156, Learning Area Chemistry 3
EDUC90597, Learning Area B1
EDUC90882, Educational Foundations (Prim)
EDUC90872, Foundations of the Science of Learning
EDUC90729, Conducting Educational Research
EDUC90773, Primary Mathematics Education 2
EDUC91134, Learning Area History 2
EDUC91140, Learning Area Media Studies 2
EDUC91269, Learning Area Commerce (SI) 3
EDUC91192, Guiding Change for Inclusive Practice
EDUC90580, Evidence Based Learning and Teaching 1
EDUC90944, Leading for Teacher Quality
EDUC90331, Assessment & Reporting in the IB
EDUC90839, Science in Schools
EDUC90612, Teaching for Student Engagement
MGMT90247, Maintaining Quality within Institutions
EDUC91227, Learning Area Music (SI) A1
EDUC91285, Learning Area Physical Education (SI) 3
EDUC90908, Clinical Teaching Practice (Sec) 1
EDUC91272, Learning Area Economics (SI) 3
EDUC91260, Learning Area Psychology (SI) 2
EDUC91045, Critical Review of Wellbeing Science
EDUC90608, Identity, Culture and the Arts
EDUC90848, Applied Research Methodology
EDUC90715, Debates in Evaluation
EDUC91100, Learning Area Economics 1
EDUC91044, Positive Psychology and Organisations
EDUC91105, Learning Area Humanities 1
EDUC90790, Capstone in Positive Psychology
EDUC91237, Learning Area Accounting (SI) 2
EDUC91115, Learning Area Politics 1
EDUC91022, Multimodal Literacies
EDUC90261, Curriculum Frameworks in the IB PYP
EDUC91027, STEM Learning Ecologies
EDUC91261, Learning Area Science (SI) 2
ENGR90026, Engineering Entrepreneurship
ABPL90072, Landscape Studio 5:Sustainable Urbanism
FLTV90017, Screen Language 2
ENGM90011, Economic Analysis for Engineers
BCMB30010, Advanced Techniques in Molecular Science
ABPL90430, Design with Country: Resilience Studio
ABPL90123, Advanced Computational Design
MECM10005, Academic Writing and Communication
ENGR10006, Engineering Modelling and Design
CHEN90010, Sustainable Minerals and Recycling
ELEN90088, System Optimisation & Machine Learning
ENGR90035, Graduate Research Internship
MUSI10225, Chamber Choir 1
MUSI30258, Chamber Choir 2
MUSI20213, Chamber Choir 1
MUSI10226, Chamber Choir 2
MUSI20214, Chamber Choir 2
MUSI10057, Early Voices 2
MUSI10056, Early Voices 1
MUSI20113, Vocal Ensemble 2
EDUC91243, Learning Area Drama (SI) B2
EDUC90505, Listening and the Learning Environment
EDUC91094, Learning Area Biology 1
EDUC91041, Principles of Positive Psychology
EDUC90822, Connecting and Engaging Students
EDUC90126, School Effectiveness and Improvement
EDUC90847, Practice of Evaluation
EDUC91066, Numeracy: Birth to 8 Years
EDUC90593, Developing Clinical Practice 1
EDUC91130, Learning Area Economics 2
EDUC90335, Minor Project in Education 1
EDUC91288, Learning Area Psychology (SI) 3
EDUC90909, Clinical Teaching Practice (Sec) 2
EDUC90516, Designing a Curriculum
EDUC90378, Health and Physical Education
EDUC91023, Equity, Diversity & Inclusive Practices
EDUC90224, Counselling Skills for Ed. Psychologists
EDUC91109, Learning Area Mathematics 1
EDUC91170, Learning Area Media Studies 3
EDUC91293, Foundations: Arts Teaching (SI)
MUSI30183, String Ensemble 1
MUSI10068, String Ensemble 1
ENST90025, Environmental Industry Research (25)
CVEN20001, Sustainable Infrastructure Engineering
NURS90059, Nursing Research
DEVT90035, Monitoring and Evaluation in Development
MUSI20072, Big Band 2
MUSI20091, String Ensemble 1
MUSI10061, Symphonic Ensembles 2
MUSI30186, Symphonic Ensembles 2
NURS90066, Foundations of Nursing
ENST90042, Environmental Industry Research - 50 Pt2
MUSI30278, Big Band 2 (Breadth)
MUSI10060, Symphonic Ensembles 1
MUSI20094, Symphonic Ensembles 2
MUSI20093, Symphonic Ensembles 1
MUSI10069, String Ensemble 2
MUSI30184, String Ensemble 2
MUSI30185, Symphonic Ensembles 1
GEOG20016, Fertility, Mortality and Social Change
EDUC90987, Clinical Teaching Practice (EC&P) 4
EDUC91224, Learning Area Legal Studies (SI) 1
EDUC91256, Learning Area Music (SI) B2
EDUC91093, Learning Area Accounting 1
EDUC91112, Learning Area Music B1
EDUC91113, Learning Area Physical Education 1
EDUC90711, Physical Education Pedagogy
EDUC90903, Contemporary Education Debates
MGMT90169, Institutional Governance in Tert Ed
EDUC91085, Engaging and Assessing Learners (Prim) 3
EDUC91064, Engaging Children in the Arts
EDUC91135, Learning Area Humanities 2
EDUC91133, Learning Area Health Education 2
EDUC90596, Learning Area A1
EDUC90050, Supervised Teaching (Second Language)
EDUC91018, Learning from Evidence (EC&P)
EDUC90832, Learning From Evidence
EDUC90937, International Issues in Arts Education
EDUC90229, Ed Psych Practicum 1
EDUC90932, Education Research Design Part 2
EDUC90217, Ed Psych Practicum 3
EDUC91084, Mathematics Education: Primary 2
EDUC91200, Neurodiversity and Learning
EDUC91125, Learning Area Business Management 2
EDUC91123, Learning Area Accounting 2
EDUC90543, Languages for Young Learners
EDUC90929, Understanding Education in Context
EDUC90216, Ed Psych Practicum 4
EDUC90894, Clinical Teaching Practice (EC) 3
EDUC90579, Interpersonal and Group Processes
EDUC91139, Learning Area Mathematics 2
EDUC90641, Identity, Equity and Change
EDUC90558, Education Research Design
EDUC91238, Learning Area Biology (SI) 2
EDUC91163, Learning Area Health Education 3
EDUC90481, Content and Language Integrated Pedagogy
EDUC90631, Second Language Acquisition and Teaching
EDUC90926, Researching Education Practice
EDUC90578, Linking School and Community
EDUC91092, Engaging and Assessing Learners (Sec) 1
EDUC91168, Learning Area Legal Studies 3
EDUC91246, Learning Area Environmental Sci (SI) 2
EDUC91111, Learning Area Music A1
CVEN90027, Geotechnical Applications
EDUC91190, Foundations: Science Teaching
EDUC90606, Engagement and the Arts
EDUC91202, First Nations in Education (SI)
EDUC91243, Learning Area Drama (SI) B2
EDUC91107, Learning Area Languages 1
EDUC91094, Learning Area Biology 1
EDUC90868, Methodological Foundations
EDUC91041, Principles of Positive Psychology
EDUC90223, Exceptionality:Assessment & Intervention
EDUC91047, First Nations in Education
EDUC90875, Literacy for the Primary Years
EDUC91165, Learning Area Humanities 3
EDUC90945, Applied Research Study
EDUC90974, Teaching Critical and Creative Thinking
EDUC90719, Developing Evaluation Capacity
EDUC91087, Literacy Assessment and Learning
EDUC91235, Learning Area Visual Arts & Des (SI) A1
INDG90006, Powerful Encounters
INDG90007, Indigenous Social Change Project
EDUC91186, Foundations: Health & Phys Ed Teaching
EDUC90582, Evidence Based Learning and Teaching 2
EDUC90332, Curriculum Frameworks in the IB DP
EDUC90969, IB MYP Advanced
EDUC91026, Leadership, Advocacy, Activism & Ethics
EDUC20085, Singing, Song Writing and Social Change
EDUC91203, Engaging and Assessing Learners (SI) 1
EDUC90587, Grammar for Language Teachers
EDUC90101, Multilingual Practices in Global Times
EDUC91264, Learning Area Visual Arts & Des (SI) B2
EDUC91240, Learning Area Chemistry (SI) 2
EDUC91195, Early Childhood Research Design
EDUC90951, Understanding Education Policy
EDUC90998, Learning Area B2
EDUC90747, Evaluation Capstone
EDUC91209, Learning Area Accounting (SI) 1
